100956,BIOPSIA ESCISIONAL DE ENCIA CON CIERRE PRIMARIO,3,1802,,0,0,241102,30,0,,736,73600,,,,4834,,S,,,,,,,
100957,BIOPSIA ESCISIONAL DE ENCIA Y RECUBRIMIENTO CON COLGAJO O INJERTO,3,1802,,0,0,241103,60,0,,2602,260200,,,,4834,,S,,,,,,,
100959,BIOPSIA DE PARED ALVEOLAR SOD,3,1802,,0,0,241200,0,0,,0,0,,,,4834,,S,,,,,,,
100978,RESECCION DE LESION DE ENCIA,3,1801,,0,0,243100,0,0,,0,0,,,,4834,,S,,,,,,,
100969,ESCISION DE LESION BENIGNA ENCAPSULADA EN ENCIA HASTA DE TRES CENTIMETROS,3,1801,,,0,243101,20,0,,491,49100,,,,4834,,S,4120101602,,,,,,
100970,ESCISION DE LESION BENIGNA ENCAPSULADA EN ENCIA DE MAS DE TRES CENTIMETROS,3,1801,,,0,243102,25,0,,908,90800,,,,4834,,S,4120101602,,,,,,
100971,ESCISION DE LESION BENIGNA NO ENCAPSULADA EN ENCIA HASTA DE TRES CENTIMETROS,3,1801,16517,,0,243103,25,0,,613,61300,,,,4834,2,S,4120103502,,,,,,
100972,ESCISION DE LESION BENIGNA NO ENCAPSULADA EN ENCIA DE MAS DE TRES CENTIMETROS,3,1801,16505,8,0,243104,30,0,,1031,103100,,,,4834,2,S,,,,,,,
100973,ESCISION DE LESION MALIGNA DE ENCIA SIN VACIAMIENTO GANGLIONAR NI RESECCION DE ESTRUCTURAS VECINAS U OSEAS,3,1801,16500,4,0,243105,70,0,,3056,305600,,16501,4,4804,2,S,,,,,,,
100974,ESCISION DE LESION MALIGNA DE ENCIA CON VACIAMIENTO GANGLIONAR - PISO DE BOCA O LENGUA CON CIERRE PRIMARIO,3,1801,16501,12,0,243106,120,0,,5103,510300,,16502,10,4804,3,S,,,,,,,
100975,ESCISION DE LESION MALIGNA DE ENCIA CON VACIAMIENTO GANGLIONAR - PISO DE BOCA O LENGUA Y RECONSTRUCCION CON COLGAJO PEDICULADO,3,1801,,0,0,243107,180,0,,7845,784500,,16502,10,4804,,S,,,,,,,
100976,ESCISION DE LESION MALIGNA DE ENCIA CON VACIAMIENTO GANGLIONAR - RESECCION OSEA Y RECONSTRUCCION CON PLACA Y COLGAJO PEDICULADO,3,1801,,0,0,243108,180,0,,7845,784500,,16502,10,4804,,S,,,,,,,
100977,ESCISION DE LESION MALIGNA DE ENCIA CON VACIAMIENTO GANGLIONAR - RESECCION OSEA Y RECONSTRUCCION CON PLACA Y COLGAJO LIBRE,3,1801,,0,0,243109,280,0,,11898,1189800,,16502,10,4804,,S,,,,,,,
100981,SUTURA DE LACERACION DE ENCIA,3,1801,,0,0,243200,0,0,,0,0,,,,4834,,S,,,,,,,
100979,SUTURA DE LACERACION DE ENCIA - MENOR DE TRES CENTIMETROS,3,1801,,0,0,243201,20,0,,491,49100,,,,4834,,S,,,,,,,
100980,SUTURA DE LACERACION DE ENCIA - MAYOR DE TRES CENTIMETROS,3,1801,,0,0,243202,20,0,,491,49100,,36102,0,4804,,S,,,,,,,
100984,ENUCLEACION DE QUISTE EPIDERMOIDE,3,1801,,0,0,243300,0,0,,0,0,,16506,6,4804,,S,,,,,,,
100982,ENUCLEACION DE QUISTE EPIDERMOIDE - VIA INTRAORAL,3,1801,16513,7,0,243301,60,0,,1709,170900,,16506,6,4804,2,S,,,,,,,
100983,ENUCLEACION DE QUISTE EPIDERMOIDE - VIA EXTRAORAL,3,1801,16514,9,0,243302,70,0,,3056,305600,,16506,6,4804,3,S,,,,,,,
100987,OPERCULECTOMIA,3,1819,36616,,61590,243500,0,33225,,0,0,,,,4834,2,S,4110103402,,,,,,
100986,CUÑA DISTAL,3,1817,,,0,243501,0,0,,0,0,,,,4834,,S,,,,,,,
100996,RESECCION DE LESION ODONTOGENICA SOD,3,1801,,0,0,244100,0,0,,0,0,,,,4834,,S,,,,,,,
100988,ENUCLEACION DE QUISTE ODONTOGENICO HASTA DE TRES CENTIMETROS DE DIAMETRO,3,1801,16510,7,0,244101,30,0,,736,73600,,16503,6,4804,2,S,,,,,,,
100989,ENUCLEACION DE QUISTE ODONTOGENICO DE MAS DE TRES CENTIMETROS DE DIAMETRO,3,1801,,0,0,244102,40,0,,1468,146800,,16503,6,4804,,S,,,,,,,
100990,RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO,3,1801,16516,9,0,244103,70,0,,3056,305600,,16505,6,4804,3,S,,,,,,,
100991,RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO Y RECONSTRUCCION INMEDIATA CON INJERTO OSEO LIBRE,3,1801,16518,10,0,244104,90,0,,3990,399000,,16505,6,4804,3,S,,,,,,,
100992,RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO Y RECONSTRUCCION CON COLGAJO OSEO PEDICULADO,3,1801,,0,0,244105,140,0,,6039,603900,,16505,6,4804,,S,,,,,,,
100993,RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO Y RECONSTRUCCION CON COLGAJO OSEO LIBRE,3,1801,,0,0,244106,140,0,,6039,603900,,16505,6,4804,,S,,,,,,,
100994,RESECCION DE TUMOR BENIGNO O MALIGNO ODONTOGENICO Y RECONSTRUCCION CON PLACA,3,1801,,0,0,244107,120,0,,5103,510300,,16505,6,4804,,S,,,,,,,
100995,MARSUPIALIZACION DE QUISTE ODONTOGENICO,3,1801,16511,5,0,244108,30,0,,736,73600,,16504,4,4804,2,S,,,,,,,
101003,FERULIZACION RIGIDA ( SUPERIOR O INFERIOR ),3,1819,36704,,43900,247401,0,15955,,0,0,,,,4804,2,S,4110103402,,,,,,
101004,FERULIZACION SEMIRIGIDA ( SUPERIOR O INFERIOR ),3,1819,36705,,65040,247402,0,23630,,0,0,,,,4804,2,S,4110103402,,,,,,
101010,CONTROL DE HEMORRAGIA DENTAL POS QUIRURGICA SOD,3,1819,36613,,50330,249100,0,24715,,272,27200,,36102,0,4804,2,S,4110103402,,,,,,
101011,BIOPSIA CERRADA ( PUNCION ) ( ASPIRACION CON AGUJA FINA ) DE LENGUA SOD,3,1802,,,0,250100,20,0,,526,52600,,17307,,4805,,S,4120103602,,,,,,
101015,BIOPSIA ABIERTA DE LENGUA,3,1802,17307,,0,250200,0,0,,0,0,,17307,,4805,1,S,4120103602,,,,,,
101012,BIOPSIA EN CUÑA O POR ( TRUCUT ) DE LENGUA,3,1802,,,0,250201,20,0,,526,52600,,17307,,4805,,S,4120103602,,,,,,
101013,BIOPSIA INCISIONAL DE LENGUA,3,1802,,,0,250202,20,0,,526,52600,,17307,,4805,,S,4120103602,,,,,,
101014,BIOPSIA ESCISIONAL DE LENGUA,3,1802,,,0,250203,20,0,,526,52600,,17307,,4805,,S,4120103602,,,,,,
101016,RESECCION DE LESION SUPERFICIAL EN LA LENGUA SOD,3,1801,16212,4,0,251000,20,0,,491,49100,,16212,3,4805,2,S,,,,,,,
101017,RESECCION DE LESION PROFUNDA EN LA LENGUA SOD,3,1801,,9,0,251100,40,0,,1468,146800,,16211,9,4805,,S,,,,,,,
101018,RESECCION DE LENGUA EN CUÑA SOD,3,1801,16211,10,0,252000,100,0,,4440,444000,,16211,9,4805,3,S,,,,,,,
101022,HEMIGLOSECTOMIA,3,1801,,13,0,252500,0,0,,0,0,,16211,,4805,,S,4120103502,,,,,,
101019,HEMIGLOSECTOMIA CON CIERRE PRIMARIO,3,1801,,13,0,252501,100,0,,4440,444000,,16210,12,4805,,S,,,,,,,
101020,HEMIGLOSECTOMIA CON COLGAJO PEDICULADO,3,1801,,13,0,252502,160,0,,6810,681000,,16210,12,4805,,S,,,,,,,
101021,HEMIGLOSECTOMIA CON COLGAJO LIBRE,3,1801,,13,0,252503,0,0,,0,0,,16211,9,4805,,S,,,,,,,
101023,HEMIGLOSECTOMIA CON RESECCION OSEA - COLOCACION DE PLACA Y COLGAJO LIBRE O PEDICULADO,3,1801,,13,0,252505,0,0,,0,0,,16210,12,4805,,S,,,,,,,
101024,GLOSECTOMIA TOTAL SIN RESECCION MANDIBULAR Y RECONSTRUCCION CON COLGAJO PEDICULADO SOD,3,1801,,13,0,253000,190,0,,8130,813000,,16210,12,4805,,S,,,,,,,
101025,GLOSECTOMIA TOTAL SIN RESECCION MANDIBULAR Y RECONSTRUCCION CON COLGAJO LIBRE SOD,3,1801,,13,0,253100,0,0,,0,0,,16210,12,4805,,S,,,,,,,
101026,GLOSECTOMIA TOTAL CON RESECCION MANDIBULAR Y RECONSTRUCCION CON COLGAJO LIBRE O PEDICULADO Y PLACA SOD,3,1801,,13,0,253200,0,0,,0,0,,16210,12,4805,,S,,,,,,,
101028,GLOSECTOMIA RADICAL SOD,3,1801,16210,13,0,254000,130,0,,5388,538800,,16210,12,4805,3,S,4120101602,,,,,,
101029,SUTURA DE LACERACION DE LENGUA ( GLOSORRAFIA ) SOD,3,1801,16215,5,0,255100,35,0,,1346,134600,,16215,4,4805,2,S,,,,,,,
101030,GLOSOPLASTIA CON INJERTO CUTANEO O MUCOSO,3,1801,16214,10,0,255901,100,0,,4440,444000,,16214,6,4805,3,S,4120101602,,,,,,
101031,GLOSOPEXIA,3,1801,16213,5,0,255902,20,0,,491,49100,,16213,4,4805,2,S,,,,,,,
101032,PLASTIA DE FRENILLO LINGUAL INCLUYE : LIBERACION DE ADHERENCIAS ( LENGUA EN ANQUILOGLOSIA ),3,1801,,5,0,255903,20,0,,491,49100,,16213,4,4805,,S,4110100702,,,,,,
101033,FRENILLECTOMIA LINGUAL SOD,3,1819,36805,,61590,256100,0,40,,349,34900,,36805,0,4805,2,S,4110103402,,,,,,
101034,DRENAJE DE COLECCION EN LENGUA,3,1801,,5,0,256301,20,0,,279,27900,,16201,4,4805,,S,,,,,,,
101035,SIALOLITOTOMIA SOD,3,1801,16111,7,0,260100,35,0,,1346,134600,,16107,4,4805,2,S,,,,,,,
101036,EXPLORACION DE GLANDULA SALIVAL SOD,3,1801,16108,6,0,260200,35,0,,1346,134600,,16108,6,4805,2,S,,,,,,,
101037,DRENAJE DE GLANDULA SALIVAL SOD,3,1801,16100,4,0,260300,25,0,,908,90800,,16107,4,4805,2,S,,,,,,,
101038,BIOPSIA CERRADA ( PUNCION ) ( ASPIRACION CON AGUJA FINA ) DE GLANDULA O CONDUCTO SALIVAL SOD,3,1802,17304,,0,261100,25,0,,687,68700,,17304,,4805,2,S,4120103602,,,,,,
101040,BIOPSIA ABIERTA DE GLANDULA O CONDUCTO SALIVAL,3,1802,,,0,261200,25,0,,687,68700,,17304,,4805,,S,4120103502,,,,,,
101039,BIOPSIA ESCISIONAL DE GLANDULA SALIVAL MENOR ( CON CONDUCTO SALIVAL ),3,1802,,4,0,261201,50,0,,2036,203600,,17304,4,4805,,S,,,,,,,
101041,MARSUPIALIZACION DE LA RANULA,3,1801,16207,5,0,262101,40,0,,1468,146800,,16105,3,4805,2,S,,,,,,,
101042,RESECCION DE MUCOCELE DE GLANDULA SALIVAL,3,1801,16104,5,0,262901,50,0,,2036,203600,,16101,7,4805,2,S,,,,,,,
101043,SIALOADENECTOMIA SOD,3,1801,16101,7,0,263000,0,0,,0,0,,16101,7,4805,2,S,,,,,,,
101045,SIALOADENECTOMIA PARCIAL,3,1801,,7,0,263100,70,0,,3056,305600,,16101,7,4805,,S,,,,,,,
101044,PAROTIDECTOMIA DEL LOBULO SUPERFICIAL,3,1801,,12,0,263101,120,0,,5103,510300,,16103,12,4805,,S,4120103502,,,,,,
101046,PAROTIDECTOMIA TOTAL INCLUYE : AQUELLA POR RECIDIVA TUMORAL,3,1801,16103,13,0,263201,140,0,,6039,603900,,16103,12,4805,3,S,4120103502,,,,,,
101047,PAROTIDECTOMIA TOTAL CONSERVADORA DEL VII PAR CRANEAL,3,1801,,13,0,263202,165,0,,6953,695300,,16103,12,4805,,S,4120103502,,,,,,
101048,SIALOADENECTOMIA DE GLANDULA SUBLINGUAL,3,1801,,7,0,263203,80,0,,3542,354200,,16101,7,4805,,S,,,,,,,
101049,SIALOADENECTOMIA DE GLANDULA SUBMAXILAR ( SUBMANDIBULAR ),3,1801,,,0,263204,100,0,,4440,444000,,16101,,4805,,S,4120103502,,,,,,
101050,SIALOADENECTOMIA DE GLANDULAS PALATINAS,3,1801,,12,0,263205,100,0,,4440,444000,,16101,7,4805,,S,,,,,,,
101051,SIALOADENECTOMIA DE GLANDULAS SALIVALES MENORES,3,1801,16102,12,0,263206,0,0,,0,0,,16101,7,4805,3,S,,,,,,,
101053,CIERRE O REPARACION SALIVAL SOD,3,1801,,0,0,264100,0,0,,0,0,,,,4834,,S,,,,,,,
101055,CIERRE O REPARACION DE FISTULA SALIVAL,3,1801,16106,6,0,264200,90,0,,3990,399000,,16106,6,4805,2,S,,,,,,,
101054,CIERRE O REPARACION DE FISTULA SALIVAL CON INJERTO,3,1801,16110,7,0,264201,100,0,,4440,444000,,16106,6,4805,2,S,,,,,,,
101058,SIALOPLASTIA ( REPARACION DEL CONDUCTO ),3,1801,16109,7,0,264900,0,0,,0,0,,16109,7,4805,2,S,,,,,,,
101056,SIALOPLASTIA ( REPARACION DEL CONDUCTO ) CON INJERTO,3,1801,,7,0,264901,60,0,,2602,260200,,16109,7,4805,,S,,,,,,,
101057,FISTULIZACION DE GLANDULA SALIVAL,3,1801,,5,0,264902,35,0,,859,85900,,16107,4,4805,,S,,,,,,,
101059,EXPLORACION DE CONDUCTO SALIVAL SOD,3,1801,,6,0,269100,35,0,,859,85900,,16108,6,4805,,S,,,,,,,
101060,CATETERIZACION Y SIALOMETRIA,3,1824,27131,,128240,269301,0,25,,0,0,,16108,6,4805,,S,,,,,,,
101061,INCISION Y DRENAJE INTRAORAL EN CAVIDAD BUCAL,3,1801,16201,5,0,270101,30,0,,279,27900,,16201,4,4805,2,S,,,,,,,
101062,INCISION Y DRENAJE EXTRAORAL EN CAVIDAD BUCAL,3,1801,16202,7,0,270102,40,0,,1468,146800,,16201,4,4805,2,S,,,,,,,
101064,DRENAJE DE COLECCION DE PALADAR SOD,3,1801,,5,0,271100,20,0,,279,27900,,16201,4,4805,,S,,,,,,,
101065,BIOPSIA DE UVULA,3,1802,17308,3,0,272101,20,0,,526,52600,,17308,3,4805,1,S,,,,,,,
101066,BIOPSIA INCISIONAL DE PALADAR,3,1802,,3,0,272102,20,0,,526,52600,,17308,3,4805,,S,,,,,,,
101067,BIOPSIA ESCISIONAL DE PALADAR,3,1802,,3,0,272103,20,0,,526,52600,,17308,3,4805,,S,,,,,,,
101070,BIOPSIA DE LABIO,3,1802,17305,2,0,272300,0,0,,0,0,,17305,2,4805,1,S,,,,,,,
101068,BIOPSIA INCISIONAL DE LABIO,3,1802,,2,0,272301,20,0,,526,52600,,17305,2,4805,,S,,,,,,,
101069,BIOPSIA ESCISIONAL DE LABIO,3,1802,,2,0,272302,30,0,,810,81000,,17305,2,4805,,S,,,,,,,
101072,BIOPSIA DE PARED DE CAVIDAD BUCAL,3,1802,17301,3,0,272400,20,0,,526,52600,,17301,3,4805,1,S,,,,,,,
101071,BIOPSIA POR ASPIRACION CON AGUJA FINA EN CAVIDAD ORAL [BACAF],3,1802,,3,0,272401,20,0,,526,52600,,17301,3,4805,,S,,,,,,,
101073,ESCISION DE LESION SUPERFICIAL DE PALADAR,3,1801,16243,4,0,273101,30,0,,1031,103100,,16243,3,4805,2,S,,,,,,,
101074,RESECCION LOCAL DEL PALADAR POR CAUTERIZACION O CRIOTERAPIA,3,1801,,4,0,273102,0,0,,191,19100,,16243,3,4805,,S,,,,,,,
101081,RESECCION AMPLIA DE LESION EN PALADAR OSEO,3,1801,,6,0,273200,0,0,,0,0,,16244,5,4805,,S,,,,,,,
101077,ESCISION DE LESION PROFUNDA DE PALADAR,3,1801,16244,6,0,273201,60,0,,2602,260200,,16244,5,4805,2,S,,,,,,,
101078,RESECCION EN BLOQUE DE APOFISIS ALVEOLAR Y PALADAR,3,1801,,6,0,273202,125,0,,5245,524500,,16244,5,4805,,S,,,,,,,
101079,PALATECTOMIA PARCIAL,3,1801,,6,0,273203,60,0,,2602,260200,,16244,5,4805,,S,,,,,,,
101080,PALATECTOMIA TOTAL,3,1801,,6,0,273204,125,0,,5245,524500,,16244,5,4805,,S,,,,,,,
101082,FRENILLECTOMIA LABIAL SOD,3,1801,15225,7,0,274100,60,0,,2602,260200,,15225,7,4805,2,S,,,,,,,
101086,RESECCION DE LESION DE LABIO,3,1801,,4,0,274200,0,0,,0,0,,15202,4,4805,,S,,,,,,,
101083,RESECCION PARCIAL DE LABIO POR TUMOR MALIGNO,3,1801,,,0,274201,70,0,,3056,305600,,15203,,4805,,S,4120103502,,,,,,
101084,RESECCION PARCIAL DE LABIO POR TUMOR MALIGNO - CON ROTACION DE COLGAJO,3,1801,,,0,274202,110,0,,4768,476800,,15203,,4805,,S,4120103502,,,,,,
101085,RESECCION TOTAL DE LABIO POR TUMOR MALIGNO,3,1801,,8,0,274203,120,0,,5103,510300,,15203,6,4805,,S,,,,,,,
101091,RESECCION DE LESION EN MUCOSA ORAL,3,1801,16262,4,0,274300,0,0,,0,0,,16262,3,4805,2,S,,,,,,,
101087,RESECCION DE LESION BENIGNA DE LA MUCOSA ORAL - HASTA DE DOS CENTIMETROS DE DIAMETRO,3,1801,,4,0,274301,30,0,,736,73600,,16262,3,4805,,S,,,,,,,
101088,RESECCION DE LESION BENIGNA DE LA MUCOSA ORAL - MAYOR DE DOS CENTIMETROS DE DIAMETRO,3,1801,,5,0,274302,40,0,,1468,146800,,16263,5,4805,,S,,,,,,,
101089,RESECCION DE TUMOR MALIGNO DE MUCOSA ORAL,3,1801,,,0,274303,40,0,,1468,146800,,16263,,4805,,S,4120103502,,,,,,
101090,RESECCION DE TUMOR MALIGNO DE MUCOSA ORAL - CON COLGAJO LOCAL O A DISTANCIA,3,1801,,,0,274304,85,0,,3848,384800,,16263,,4805,,S,4120103502,,,,,,
101092,RESECCION DE FOSETAS LABIALES SOD,3,1801,15227,7,0,274400,80,0,,3542,354200,,15227,4,4805,2,S,,,,,,,
101093,REMOCION DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE LA BOCA,3,1801,16265,3,0,274901,20,0,,632,63200,,16265,3,4805,2,S,,,,,,,
101094,RESECCION DE BRIDAS INTRAORALES,3,1819,,4,0,274902,0,36265,,399,39900,,16262,3,4805,,S,,,,,,,
101098,SUTURA DE LACERACION EN LABIOS,3,1801,,5,0,275100,0,0,,0,0,,15210,3,4805,,S,,,,,,,
101095,SUTURA O REPARACION DE LACERACION ( HERIDA ) EN LABIOS HASTA DE CINCO CENTIMETROS,3,1801,,5,0,275101,50,0,,1202,120200,,15210,3,4805,,S,,,,,,,
101096,SUTURA O REPARACION DE LACERACION ( HERIDA ) EN LABIOS DE MAS DE CINCO CENTIMETROS,3,1801,,5,0,275102,90,0,,3990,399000,,15210,3,4805,,S,,,,,,,
101097,SUTURA O PLASTIA EN AVULSION DE LABIOS,3,1801,,5,0,275103,0,0,,0,0,,15210,3,4805,,S,,,,,,,
101101,SUTURA DE LACERACION DE OTRA PARTE DE LA BOCA,3,1801,,3,0,275200,0,0,,0,0,,16261,3,4805,,S,,,,,,,
101099,ESTOMATORRAFIA ( SUTURA DE HERIDA EN MUCOSA ORAL ) DE MENOS DE CINCO CENTIMETROS,3,1801,16261,3,0,275201,20,0,,491,49100,,16261,3,4805,1,S,,,,,,,
101100,ESTOMATORRAFIA ( SUTURA DE HERIDA EN MUCOSA ORAL ) DE MAS DE CINCO CENTIMETROS,3,1801,,3,0,275202,20,0,,632,63200,,16261,3,4805,,S,,,,,,,
101102,RESECCION INTRAORAL DE FISTULA DE BOCA,3,1801,16264,4,0,275301,70,0,,1994,199400,,16264,4,4805,2,S,4110100702,,,,,,
101103,RESECCION EXTRAORAL DE FISTULA DE BOCA,3,1801,16273,6,0,275302,80,0,,3542,354200,,16264,4,4805,2,S,,,,,,,
101104,CIERRE DE FISTULA OROSINUSAL U ORONASAL - CON COLGAJO PALATINO - LINGUAL O BUCAL,3,1801,16270,,0,275303,90,0,,2564,256400,,16260,,4805,2,S,4120103502,,,,,,
101105,CIERRE DE FISTULA OROSINUSAL CON SINUSOTOMIA - CON O SIN REMOCION DE CUERPO EXTRAÑO O COLGAJO PALATINO - LINGUAL O BUCAL,3,1801,16274,,0,275304,110,0,,4768,476800,,16260,,4805,3,S,4120103502,,,,,,
101107,CORRECCION PARCIAL DE LABIO FISURADO POR ADHESION,3,1801,,10,0,275401,55,0,,2460,246000,,15221,7,4805,,S,,,,,,,
101108,CORRECCION PRIMARIA DE LABIO FISURADO UNILATERAL,3,1801,,10,0,275402,55,0,,2460,246000,,15221,7,4805,,S,,,,,,,
101109,CORRECCION SECUNDARIA DE LABIO FISURADO UNILATERAL,3,1801,15221,10,0,275403,75,0,,3400,340000,,15221,7,4805,3,S,,,,,,,
101110,CORRECCION DE LABIO FISURADO BILATERAL,3,1801,,10,0,275404,95,0,,4298,429800,,15221,7,4805,,S,,,,,,,
101112,INJERTO DE PIEL DE GROSOR TOTAL APLICADO AL LABIO Y CAVIDAD BUCAL SOD,3,1801,,6,0,275500,100,0,,4440,444000,,15230,6,4805,,S,,,,,,,
101114,INJERTO DE PIEL EN LABIOS CON ADHESION DE COLGAJO PEDICULADO,3,1801,,6,0,275701,160,0,,6810,681000,,15230,6,4805,,S,,,,,,,
101116,PROFUNDIZACION DE PISO DE BOCA,3,1801,16330,6,0,275800,0,0,,0,0,,16340,6,4805,2,S,,,,,,,
101115,PROFUNDIZACION O DESCENSO DE PISO DE BOCA CON DESINSERCION DE MILOHIODEO O GENIHIODEO,3,1801,,10,0,275801,50,0,,2036,203600,,,10,4805,,S,,,,,,,
101119,PROFUNDIZACION DE SURCO VESTIBULAR,3,1801,16331,8,0,275900,50,0,,1425,142500,,16341,6,4805,2,S,,,,,,,
101117,PROFUNDIZACION DE SURCO VESTIBULAR CON INJERTO MUCOSO,3,1801,,8,0,275901,60,0,,2602,260200,,16341,6,4805,,S,,,,,,,
101118,PROFUNDIZACION DE SURCO VESTIBULAR CON INJERTO CUTANEO,3,1801,16332,8,0,275902,60,0,,2602,260200,,16341,6,4805,2,S,,,,,,,
101121,SUTURA DE LACERACION DE PALADAR,3,1801,,11,0,276100,0,0,,0,0,,16242,9,4805,,S,,,,,,,
101120,PALATORRAFIA EN Z [FURLOW],3,1801,,11,0,276101,70,0,,3056,305600,,16242,9,4805,,S,,,,,,,
101130,CORRECCION DE PALADAR FISURADO,3,1801,16242,11,0,276200,50,0,,0,0,,16242,9,4805,3,S,,,,,,,
101122,CORRECCION DE HENDIDURA ALVEOLOPALATINA,3,1801,,11,0,276201,50,0,,2036,203600,,16242,9,4805,,S,,,,,,,
101123,CIERRE DE HENDIDURA ALVEOLAR CON INJERTO,3,1801,,12,0,276202,0,0,,0,0,,16241,10,4805,,S,,,,,,,
101124,CIERRE DE HENDIDURA ALVEOLAR SIN INJERTO,3,1801,,11,0,276203,0,0,,0,0,,16241,10,4805,,S,,,,,,,
101125,RECONSTRUCCION DE BOVEDA PALATINA MEDIANTE COLGAJOS PEDICULADOS,3,1801,,13,0,276204,90,0,,3990,399000,,15141,12,4805,,S,,,,,,,
101126,CORRECCION DE FISURA PALATINA - CON COLGAJO VOMERIANO,3,1801,,11,0,276205,220,0,,0,0,,16242,9,4805,,S,,,,,,,
101127,INJERTO OSEO DE PALADAR,3,1801,16241,12,0,276206,70,0,,3056,305600,,16241,10,4805,3,S,,,,,,,
101128,UVULO - PALATO - FARINGOPLASTIA,3,1801,,11,0,276207,115,0,,4960,496000,,16240,9,4805,,S,,,,,,,
101131,REVISION DE REPARACION DE PALADAR FISURADO SOD,3,1801,,0,0,276300,0,0,,0,0,,,,4805,,S,,,,,,,
101132,INCISION DE UVULA SOD,3,1801,,3,0,277100,0,0,,0,0,,16230,3,4805,,S,,,,,,,
101133,RESECCION PARCIAL DE UVULA,3,1801,16230,3,0,277201,40,0,,1468,146800,,16230,3,4805,1,S,,,,,,,
101134,UVULORRAFIA,3,1801,16231,3,0,277301,0,0,,1031,103100,,16231,3,4805,1,S,,,,,,,
101135,INCISION DE CAVIDAD BUCAL - ESTRUCTURA NO ESPECIFICADA SOD,3,1801,,5,0,278200,0,0,,0,0,,16201,4,4805,,S,,,,,,,
101136,CIERRE VELOFARINGEO CON COLGAJO FARINGEO INCLUYE : AQUEL POR INCOMPETENCIA VELOFARINGEA,3,1801,,11,0,278301,130,0,,5388,538800,,16240,9,4805,,S,,,,,,,
101137,CORRECCION DE MACRO O MICROSTOMA SOD,3,1801,15220,10,0,278400,120,0,,5103,510300,,15220,10,4805,3,S,,,,,,,
101138,DRENAJE TRANSCERVICAL EN AMIGDALA Y ESTRUCTURAS PERIAMIGDALARES SOD,3,1801,,3,0,280100,70,0,,0,0,,3640,3,4803,,S,4120102202,,,,,,
101139,DRENAJE TRANSORAL EN AMIGDALA Y ESTRUCTURAS PERIAMIGDALARES SOD,3,1824,27123,,46650,280200,0,50,,1838,183800,,3640,3,4803,2,S,4120102202,,,,,,
101140,AMIGDALECTOMIA SOD,3,1801,3601,7,0,282100,70,0,,2779,277900,,3601,6,4803,2,S,4120102202,,,,,,
101141,ADENOAMIGDALECTOMIA SOD,3,1801,3602,8,0,283100,90,0,,3634,363400,,3602,6,4803,2,S,4120102202,,,,,,
101142,RESECCION DE RESTOS ADENOAMIGDALINOS SOD,3,1801,,8,0,284100,40,0,,1468,146800,,3602,6,4803,,S,4120102202,,,,,,
101143,RESECCION DE AMIGDALA LINGUAL - BANDAS FARINGEAS LATERALES Y MEMBRANA CONGENITA CON ELECTROFULGURACION,3,1801,3671,7,0,285101,50,0,,1838,183800,,3644,6,4803,2,S,4120102202,,,,,,
101145,ADENOIDECTOMIA SOD,3,1801,3603,6,0,286100,40,0,,1468,146800,,3603,5,4803,2,S,4120102202,,,,,,
101146,CONTROL DE HEMORRAGIA POST - ADENOAMIGDALECTOMIA SOD,3,1801,3630,6,0,287100,70,0,,3056,305600,,3630,3,4803,2,S,4120102202,,,,,,
101148,BIOPSIA DE AMIGDALAS O VEGETACIONES ADENOIDES,3,1802,17300,3,0,289100,20,0,,526,52600,,17300,3,4803,1,S,4120102202,,,,,,
101147,BIOPSIA POR ASPIRACION CON AGUJA FINA DE AMIGDALAS Y ADENOIDES,3,1802,,3,0,289101,20,0,,526,52600,,17300,3,4803,,S,4120102202,,,,,,
101150,FARINGOSTOMIA SOD,3,1801,,0,0,290200,60,0,,0,0,,,,4834,,S,,,,,,,
101152,EXTRACCION DE CUERPO EXTRAÃ‘O ENCLAVADO EN FARINGE,3,1801,,,0,290300,0,0,,0,0,,,,4834,,S,4120101602,,,,,,
101151,EXTRACCION DE CUERPO EXTRAÑO ENCLAVADO EN FARINGE - VIA EXTERNA,3,1801,3672,9,0,290301,90,0,,3990,399000,,,,4834,3,S,,,,,,,
101153,DRENAJE DE COLECCION FARINGEA SOD,3,1801,3641,5,0,290400,50,0,,1838,183800,,3640,3,4803,1,S,4120102202,,,,,,
101154,FARINGOSCOPIA DIAGNOSTICA SOD,3,1803,18102,6,0,291100,60,0,,1195,119500,,,,4834,2,S,,,,,,,
101156,BIOPSIA FARINGEA,3,1802,17303,6,0,291200,45,0,,1257,125700,,17303,6,4803,2,S,4120102202,,,,,,
101155,BIOPSIA DE MASA SUPRAGLOTICA,3,1802,,6,0,291201,45,0,,1257,125700,,17303,6,4803,,S,4120102202,,,,,,
101158,DIVERCULECTOMIA FARINGEA SOD,3,1801,3642,13,0,293200,90,0,,3634,363400,,3642,11,4803,3,S,4120102202,,,,,,
101162,FARINGECTOMIA PARCIAL,3,1801,,12,0,293300,0,0,,0,0,,3646,12,4803,,S,4120102202,,,,,,
